Auteur;P1;Ecole_pays_1;P_Dates;Id
NEGRI MARC;Grenoble, 1953;FRANCE;1953;14202
NEU PATRICK;Bitche, 1963;FRANCE;1963;1978
NEUHAUS JOSEF;Essen, 1923, neuss, 1999;;1923-1999;4976
NEUVILLE ALPHONSE DE;;;;16734
NEVELSON LOUISE;Kiev (empire russe), 1900, new york (etats-unis), 1988, femme, russe avant 1918, à la naissance;;1900-1988-1918;10177
NIC;née en 1938, femme;FRANCE;1938;879
NICLAUSSE PAUL;;FRANCE;;28832
NICLAUSSE PAUL FRANÇOIS;Metz, 1879, paris, 1958;FRANCE;1879-1958;1839
NICO;;FRANCE;;28881
NICOLAS DE HAGUENAU;?, vers 1445, ?, après 1526, sculpteur probablement originaire de haguenau, identifié à strasbourg (où il habite rue du maroquin en 1472), sa présence y est encore signalée en 1526;;1445-1526-1472-1526;4490
NICOLE ANTOINE FRANÇOIS VICTOIRE;?, 1807, ?, 1883, nationalité : française#blard : dieppe, 1795 - 27 juillet, ?, 19e s., 2e moitié, nationalité : française;FRANCE;1807-1883-1795-27-19-2;12570
NICOT LOUIS;Rennes, 1880, paris, 1944;FRANCE;1880-1944;12881
NICOT LOUIS HENRI;;FRANCE;;28883
NIEUWERKERKE;paris, 1811, gattaiola, 1892;FRANCE;1811-1892;8082
NIEUWERKERKE ALFRED EMILE O'HARA COMTE DE;?, 1811, ?, 1892, sculpteur avant de devenir directeur général des musées en 1849, surintendant des beaux-arts en 1864, puis sénateur;;1811-1892-1849-1864;16714
NILSSON GUNNAR;;FRANCE;;28898
NINI GIOVANNI BATTISTA;Urbino, 1717, chaumont-sur-loire, 1786;FRANCE,ITALIE;1717-1786;21654
NINI JEAN BAPTISTE;Urbino, 10 avril 1717, ?, 1786;ITALIE;10-1717-1786;1510
NO EMILE;;;;18291
NOACK V H;;;;28379
NOCHE D'AULNAY ANTOINE;;FRANCE;;28913
NOCQ HENRY;Paris, 1868, ?;FRANCE;1868;12883
NODIER JOSEPH;;;;17736
NOEBEL;;FRANCE;;28915
NOEL EDME ANTONY PAUL;Paris, 1845, palaiseau, 1909;FRANCE;1845-1909;8536
NOEL JEAN;Montréal, 1940;CANADA;1940;8728
NOEL LOUIS;;;;13083
NOGUES ROBERT;;;;35072
NOLL ALEXANDRE;reims, 1890, fontenay-aux-roses, 1970;FRANCE;1890-1970;807
NONAS RICHARD;New york, 1936;ETATS-UNIS;1936;14257
NOREST JEAN PASCAL FRANÇOIS;Dieppe, 1822, 1870;FRANCE;1822-1870;12561
NORIET;;;;16322
NORMAND CHARLES;professeur de dessin au lycée chaptal (?);;;744
NORMAND MICHEL;;FRANCE;;28917
NOSSAC GASTON;;FRANCE;;28918
NOST JOHN VAN LE PERE;Malines, 1687, ?, 1710;GRANDE-BRETAGNE;1687-1710;553
NOUAILLAC M;;;;28682
NOUBEL FILS;;FRANCE;;28919
NOURRICHE GUILLAUME DE;;FRANCE,ILE-DE-FRANCE;;28920
NOVAES HENRIQUE XAVIER;;;;12505
NOVE JOSSERAND CEDRIC;Lyon, 1964;FRANCE;1964;1963
NOYER ARMAND;abzac, 13-03-1871, bordeaux, 23-09-1934;;13-03-1871-23-09-1934;17876
O'CONNOR ANDREW;;ETATS-UNIS;;28921
O'CONNOR LE JEUNE;;;;28922
OBSTAL GERARD VAN;;FLANDRE;;28924
OCHSE LOUISE;Bruxelles, ?, femme;BELGIQUE;;14406
OCTOBRE AIME;Angles-sur-l'anglin, 1868, vouvray, 1943;FRANCE;1868-1943;8562
ODIOT CHARLES NICOLAS;;;;20919
OHMACHT LANDOLIN;durningen, 1760, strasbourg, 1834;;1760-1834;28943
OLDENBOURG SERGE;;;;35720
OLIVA ALEXANDRE JOSEPH;;FRANCE;;28944
OLIVERI MATTEO;;ITALIE,VENISE;;28945
OLIVIER HENRI;Alger, 1955;FRANCE;1955;28946
OLSON ERIK;Malmö, 1909;SUEDE;1909;14292
ONILLON MAURICE JEAN ELIE;Nantes, 1857, ?;FRANCE;1857;12884
ORLEANS MARIE D';palerme, 1813, pise, 1839, femme;FRANCE;1813-1839;8684
ORLEANS MARIE PRINCESSE D';Palerme, 1813, pise, 1839, femme;FRANCE;1813-1839;170
ORLOFF CHANA;Tsare-constantinovka, 1888, tel aviv, 1968, femme;FRANCE,RUSSIE;1888-1968;12933
ORSAY ALFRED GUILLAUME GABRIEL COMTE D';Paris, 1801, chambourcy, 1852;;1801-1852;15985
OSMOND D';Actif au milieu du 19e siècle;ANGLETERRE;19;17993
OSOUF JEAN;Heiltz-le-maurupt, 1898, nogent-sur-marne, 1996;FRANCE;1898-1996;6885
OTANI FUMIO;tokyo, 1929, versailles, 1996;;1929-1996;14041
OTERO JAIME;mahón, 1888, barcelone, 1945;;1888-1945;10327
OTHONIEL JEAN MICHEL;Saint-etienne (loire), 1964;;1964;10184
OTTIN AUGUSTE LOUIS;Paris, 1811, neuilly-sur-seine, 1890;;1811-1890;17611
OTTIN AUGUSTE LOUIS MARIE;Paris, 1811, paris, 1890;FRANCE;1811-1890;8504
OUDINE EUGENE ANDRE;Paris, 1810, paris, 1887;FRANCE;1810-1887;20407
OUDOT GEORGES;Chaumont, 1928, besançon, 2004;;1928-2004;28956
OUDOT ROLAND;Paris, 1897, paris, 1981;FRANCE;1897-1981;1840
OUDRY JEAN BAPTISTE;;;;28579
OUDRY L;;FRANCE,FRANCE;;28957
OULAB YAZID;Constantine (algérie), 1958;;1958;10211
OURY LOUIS;Né en 1867, mort en 1940;;1867-1940;10486
PAGANI;;ITALIE;;10791
PAGANI LUIGI;;ITALIE;;28958
PAGEOT JEAN;Bordeaux, 1591, omet, 1668;FRANCE;1591-1668;20098
PAGEOT L'AINE;;;;20098
PAGES BERNARD;Cahors, 1940;FRANCE;1940;6850
PAGNY ETIENNE;Lyon, 1829, lyon, 1898;FRANCE;1829-1898;14653
PAILLARD VICTOR;;;;21295
PAILLET BARTHELEMY;?, 1659, ?, 1734;FRANCE;1659-1734;21627
PAILLET CHARLES;;FRANCE;;28961
PAILLET CHARLES JOSEPH;Moulins-engilbert, 1871, ?, 1937;FRANCE;1871-1937;1472
PAILLET D;;FRANCE;;28962
PAJOU AUGUSTIN;paris, 1730, paris, 1809  (sculpteur);FRANCE;1730-1809;673
PAJOU JACQUES AUGUSTIN;Paris, 1766, paris, 1828;FRANCE;1766-1828;14860
PALA JOAN;barcelone, 1922, montrouge, 2015 (17 mai);ESPAGNE;1922-2015-17;4967
PALADINO MIMMO;Paduli, 1948;ITALIE;1948;2025
PALAZZOLO ALBINO;;ITALIE;;28968
PALLAVICINI PETRUS;;TCHECOSLOVAQUIE;;28969
PALLOY PIERRE FRANÇOIS;;FRANCE;;28970
PAOLOZZI EDUARDO;Leith, 1924, ?, 2005;ROYAUME-UNI;1924-2005;14139
PAPA MARIA;;;;12885
PARANT JEAN LUC;tunis, 1944, nationalité : française;FRANCE;1944;8982
PARAYRE HENRY;toulouse, 1879-07-09, conques, 1970-12-03, nationalité : française;FRANCE;1879-07-09-1970-12-03;8895
PAREDES MIGUEL;;;;6937
PARENT DELPHIN HELIODORE BIENVENU;Douai, 23 octobre 1809, ?;FRANCE;23-1809;10621
PARENT DESBARRES MARIE PAULE;;;;18594
PARIS AUGUSTE;1850, né, 1915, mort;FRANCE;1850-1915;28971
PARIS GUILLAUME;Abidjan, 1966;FRANCE;1966;2220
PARIS PIERRE ADRIEN;besançon, 1745, besançon, 1819;FRANCE;1745-1819;17564
PARMIGGIANI CLAUDIO;Luzzara, 1943;ITALIE;1943;13877
PARODI DOMENICO;gênes, 1672, gênes, 1702#parodi filippo : gênes, 1630, gênes, 1702;;1672-1702-1630-1702;28972
PARODI FILIPPO;;ITALIE,GENES;;28976
PARPAN FERDINAND;;FRANCE;;28977
PARRA EDISON;Maracaibo (venezuela), 1945;VENEZUELA;1945;277
PASCAL FRANÇOIS MICHEL;Paris, 1810, paris, 1882;FRANCE;1810-1882;163
PASCAUD;;FRANCE;;28980
PASCUAL GERARD;alger, 1946;FRANCE;1946;814
PASQUIER JEAN;coursan, 1628, béziers, 1676;;1628-1676;9579
PASTOR JULIEN;Paris, 1977;;1977;10237
PATISSOU JACQUES;Nantes, 1880, paris, 1925;FRANCE;1880-1925;12887
PAULI ALFRED;Strasbourg, 1898, strasbourg, 1988;FRANCE;1898-1988;1842
PAULI ALFRED GEOFFROI;;;;1844
PAULIN;?, 1826, grenoble, 1899;FRANCE;1826-1899;14473
PAULIN PAUL;Chamalières, 1852, neuilly-sur-seine, 1937;FRANCE;1852-1937;1997
PAULO JEAN;;FRANCE;;29004
PAUPION MARCEL;1886, 1966. sculpteur dijonnais.;;1886-1966;16196
PAVIE JEAN;Angers, 1876, toulouse, 1928;FRANCE;1876-1928;14652
PAZZAGLI ENZO;Pietraviva, ?;;;6938
PECH GABRIEL;albi, 1854, saint-loup-cammas, 1930, nationalité : française;;1854-1930;10407
PECH GABRIEL EDOUARD BAPTISTE;;FRANCE;;29027
PECHINE ANTIDE MARIE;;FRANCE;;29028
PECOU WILLIAM HENRY;;FRANCE;;29031
PEDINIELLI GILBERT;Nice, 1939;FRANCE;1939;29032
PEGUET JEAN;;FRANCE;;29033
PEHU A;;;;29034
PEIFFER AUGUSTE JOSEPH;Paris, 1832, ?;FRANCE;1832;13556
PEINADO BRUNO;Montpellier (hérault), 1970;;1970;10203
PEINTE HENRI;;FRANCE;;29035
PEKLE JEAN MATHIEU;bastia, 1868, bastia, 1956;FRANCE;1868-1956;6353
PELASSY BRUNO;?, 1966, ?, 2002;FRANCE;1966-2002;29036
PELHOT CLAUDE;;;;9759
PELLEGRINI ASCANIO JEAN AUGUSTE;;FRANCE;;29037
PELLEGRINI JEAN BARTHELEMY BERNARD;;FRANCE,FRANCE;;29038
PELLERIN;;;;7304
PELLERIN FRANCIS;?, 1915, ?, 1998;FRANCE;1915-1998;8608
PENALBA ALICIA;San pedro (argentine), 1913, paris, 1982;ARGENTINE, FRANCE;1913-1982;29041
PENLOUP DOMINIQUE;artiste né en 1952, vivant et travaillant à rouen;;1952;12639
PENONE GIUSEPPE;Garessio, 1947;ITALIE;1947;1845
PEPE GEORGES MARCEL;autun, 1897, autun, 1937;FRANCE;1897-1937;2484
PEPE VIGNES;Elne, 1920, elne, 1996;FRANCE;1920-1996;11488
PERLAN HENRI;;;;21645
PERNOT HENRI;;BELGIQUE;;29042
PERON NICOLAS;;;;19863
PERRACHE MICHEL;lyon, 1685, 12 juillet, lyon, 1750, 21 décembre;;1685-12-1750-21;29044
PERRAT ETIENNE;Pougues-les-eaux, 16 mars 1859, ?, 1931;FRANCE;16-1859-1931;1497
PERRAUD JEAN JOSEPH;Monay, 1819, paris, 1876;FRANCE;1819-1876;8514
PERRAULT HARRY EMILE;Paris, 1878, ?, 1938;;1878-1938;15989
PERRETTE JACQUES;chassagne, 1718, besançon, 1797, devosge : gray, 1732, dijon, 1811;FRANCE;1718-1797-1732-1811;17736
PERREY LEON AUGUSTE;Paris, 1841, paris, 1900;FRANCE;1841-1900;10562
PERRIN M;Actif en 1939;;1939;16269
PERRON CHARLES THEODORE;Paris, 1862, bourg-la-reine, 1934, expose au salon à partir de 1905;;1862-1934-1905;3698
PERROTE PHILIPPE;;FRANCE;;29055
PERRU M;;FRANCE;;29056
PERSIN RAYMOND;Carvin, 1870, ?;FRANCE;1870;542
PERZINSKA L;;;;35095
PETER VICTOR;paris, 1840, paris, 1918;FRANCE;1840-1918;12304
PETERMANN J;;;;28699
PETERSEN VICTOR;;FRANCE;;29113
PETIT JEAN;Besançon, 1818, paris, 1903;;1818-1903;17775
PETIT JEAN CLAUDE;Besançon, 1819, paris, 1903, élève de flajoulot à l'école des beaux arts de besançon, deux grands prix de rome;FRANCE;1819-1903;18019
PETIT LOUIS MICHEL;;FRANCE;;29114
PETIT PIERRE;Chapelle-d'angillon, 1902, bourges, 1990;FRANCE;1902-1990;11402
PETITOT LOUIS MESSIDOR LEBON;Langres, 1794-paris, 1862;FRANCE;1794-1862;20564
PETITOT PIERRE;;FRANCE;;29116
PETRILLI ARISTIDE;?, ?, 1900 après, nationalité italienne;ITALIE;1900;700
PETTRICH FERDINAND;dresde, 1798, rome, 1872;;1798-1872;12616
PEVSNER NATHANAEL;;;;14132
PEYNOT EMILE;villeneuve-sur-yonne, 1850, paris, 1932, prix de rome de sculpture en 1880;FRANCE;1850-1932-1880;29117
PEYNOT EMILE EDMOND;?, 1850, ?, 1932;FRANCE;1850-1932;8549
PEYRAL;;;;16353
PEYRE JULES CONSTANT;Sedan, 1811, ?;FRANCE;1811;13283
PEYRISSAC JEAN;Cahors, 1895, paris, 1974;FRANCE;1895-1974;14164
PEYROL FRANÇOIS AUGUSTE;Paris, 1856, neuilly-sur-seine, 1929;FRANCE;1856-1929;12889
PEYROL FRANÇOIS AUGUSTE HIPPOLYTE;Paris, 1856, neuilly-sur-seine, 1929;;1856-1929;16547
PEYRONNEL;;FRANCE;;29123
PEYRONNEL JEAN;;FRANCE;;29124
PEZIEUX JEAN ALEXANDRE;lyon, 1850, epinay-sur-seine, 1898;FRANCE;1850-1898;13972
PFAFF SIMON;;AUTRICHE;;29126
PHILOLAOS;;;;6543
PIAT FREDERIC EUGENE;;FRANCE;;29129
PIAUBERT JEAN;Pian-médoc, 1900, paris, 2002;FRANCE;1900-2002;2194
PICARD FRANÇOIS;;;;455
PICARD JEAN;;;;21056
PICASSO PABLO;Malaga, 1881, mougins, 1973;ESPAGNE;1881-1973;8220
PICAULT EMILE LOUIS;Paris, 1833, paris, 1915;FRANCE;1833-1915;16069
PICOT A;;FRANCE;;29139
PIERINO DA VINCI;;ITALIE;;10558
PIERLUCA;Florence, 1926, ?, 1968;ITALIE;1926-1968;12890
PIERRE JEAN;;;;911
PIERY A;sculpteur 18e siècle;;18;6789
PIETRO DA MILANO;;;;18597
PIETRO DI MARTINO DA MILANO;D'abord actif à milan, pietro di martino travaille à raguse et dans la cathédrale de naples. en 1461, il est à la cour de rené d'anjou, prince pour lequel il exécute à bar-le-duc, où il séjourne de 1462 à 1464, des médailles. il meurt à naples en avril 1473.;ITALIE;1461-1462-1464-1473;18597
PIGALLE JEAN BAPTISTE;paris, 1714, paris, 1785;FRANCE;1714-1785;6088
PIGALLE JEAN MARIE;Paris, 1792, paris, 1857;FRANCE;1792-1857;543
PIGAUD;;FRANCE;;29143
PIGNON ERNEST ERNEST;Nice, 1942;FRANCE;1942;1846
PILATE JOSEPHINE CHARLOTTE HELENE;;;;16199
PILET LEON;?, 1840, ?, 1916, nationalité : française;FRANCE;1840-1916;29144
PILLET CHARLES;;;;6507
PILLET EDGARD;Saint-christoly-médoc, 1912, paris, 1996;FRANCE;1912-1996;14176
PILON GERMAIN;Paris, vers 1535, paris, 1590;;1535-1590;16281
PIMENTA GUSTAVE;;FRANCE;;29148
PIMENTEL LINS LYGIA;;;;14243
PIMIENTA FRANÇOIS;;FRANCE;;29151
PIMIENTA GUSTAVE;paris, 1888, chenehutte-les-tuffeaux, 1982;FRANCE;1888-1982;12361
PIMIENTA GUSTAVE FRANÇOIS;;;;1849
PINAZO MARTINEZ IGNACIO;;ESPAGNE;;29153
PINCHAKO R;;;;29154
PINCHON EMILE;1872, 1933;;1872-1933;13726
PINGAULT L;;;;29541
PIO MARIE THERESE;;;;16195
PIRON EUGENE DESIRE;dijon, 1875, aix-en-provence, 1928, nationalité : française;FRANCE;1875-1928;819
PISANELLO;;;;29331
PISTILLUS;;;;3087
PISTOLETTO MICHELANGELO;Biella, 1933;ITALIE;1933;8729
PLANTAR JEAN BAPTISTE LOUIS;?, 1790, paris, 1879;FRANCE;1790-1879;20408
PLENSA JAUME;Barcelone (espagne), 1955;;1955;10142
PLUMET PAUL;;;;8096
PODEVIN JEAN CHARLES EMMANUEL;dieppe, 1789 - 2 décembre, ?, 1854 - 15 juillet;;1789-2-1854-15;12455
POGGI JOSEPHINE;;;;6351
POINCIGNON CHRISTIAN;;;;8759
POINTEAU D'EBLEGY;;;;16321
POIRIER ANNE ET PATRICK;;;;10158
POIRIER CLAUDE;Paris, 1656 vers, varzy, 1729;FRANCE;1656-1729;19931
POISSANT ANTOINE;?, 18e siècle, ?, ?#massou : ?, 1627, ?, 1684;;18-1627-1684;8655
POISSANT THIBAULT;Estrées-les-crécy, 1605, paris, 1668;FRANCE;1605-1668;20354
POISSON PIERRE MARIE;Niort, 1876, paris, 1953;FRANCE;1876-1953;187
POITEVIN NOEL;;FRANCE;;18131
POITEVIN PHILIPPE;;FRANCE;;29165
POLLAIUOLO ANTONIO DI;florence, vers 1431, rome, 1498;ITALIE;1431-1498;10703
POLLET JOSEPH MICHEL ANGE;;FRANCE;;29171
POLYMACHOS;;;;29172
POMMEREULLE DANIEL;Sceaux, 1937, paris, 2003;FRANCE;1937-2003;6863
POMMIER ALBERT;Paris, 1880, ?, 1944;FRANCE;1880-1944;186
POMPON FRANÇOIS;saulieu, 1855, paris, 1933;FRANCE;1855-1933;246
PONCET ANTOINE;;;;18277
PONCET HENRY FRANÇOIS;;FRANCE;;29286
PONCET PAUL EUGENE;Voiron, 1874, paris, 1914;FRANCE;1874-1914;14409
PONCET PONS;;FRANCE;;29287
PONSCARME HUBERT;;FRANCE;;29288
PONSIN ANDARAHY CHARLES;toulouse, 1835, toulouse, 1885;;1835-1885;9507
PONTOREAU DANIEL;Paris, 1947;FRANCE;1947;14102
POPELKA MERINA;;;;16376
POPINEAU EMILE;Saint amand montrond (cher), 1887, paris, 1950;FRANCE;1887-1950;16250
POPINEAU FRANÇOIS EMILE;Saint-amand-montrond, 1887, ?;FRANCE;1887;20763
POSTOLSKA SOPHIE;;FRANCE;;29289
POTIE ALBAIN;;FRANCE;;29290
POTIE LOUISE;;;;29290
POTIEZ LOUIS;Douai, 1816, douai, 1896;FRANCE;1816-1896;10753
POULAIN ALPHONSE GEORGES;Xxxx;;;12632
POUPELET JANE;Clauzure, par saint-paul-lizonne (dordogne), 19 avril 1874, talence, 17 octobre 1932, femme#après des études aux beaux-arts de bordeaux puis à l'académie julian à paris, jane poupelet fréquente les cercles autour d'auguste rodin et d'antoine bourdelle. elle participe à la bande à schnegg et côtoie aussi les artistes américains et les groupes féministes anglo-saxons. grande figure de la sculpture du début du 20e siècle, elle se distingua particulièrement dans son engagement de plasticienne à partir de 1918 en modelant des masques pour les mutilés de la guerre 14-18. vice-présidente du salon des indépendants, elle encouragea de nombreux artistes modernes dont mateo hernandez (1884-1949), aristide maillol ou rené iché;FRANCE;19-1874-17-1932-20-1918-14-18-1884-1949;8474
POUPET PHILIPPE;Paris, 1965;;1965;10242
POUS FRANÇOIS;Boulou, 1911;FRANCE;1911;6902
POUS JEAN;San julian, 1875, boulou, 1973;;1875-1973;6903
POUSSIELGUE RUSAND;;;;28052
POUSSIN NICOLAS;;;;17654
POUTAYS MARIE FRANÇOISE;Bordeaux (gironde), 1956, femme;;1956;10154
POUYDEBAT ONESIME FRANÇOIS;;FRANCE;;5612
POUZADOUX;;;;35445
POUZET MAURICE;;FRANCE;;29295
PRADIER JAMES;Genève, 1790, bougival, 1852;FRANCE;1790-1852;12596
PRADIER JEAN JACQUES;Genève, 1790, bougival, 1852;FRANCE;1790-1852;174
PRADIER JEAN JACQUES FELIX;;FRANCE;;29297
PRAXITELE;;ITALIE;;7876
PREAULT ANTOINE AUGUSTIN;Paris, 1809, paris, 1879;FRANCE;1809-1879;20245
PREAULT AUGUSTE;Paris, 1809, paris (?), 1879;;1809-1879;16364
PREHOUST I;;FRANCE,MAINE;;29316
PREISER EDOUARD;Strasbourg, 1877, ?;FRANCE;1877;2152
PREMIER ATELIER DE LA DAURADE;;;;9299
PREVOST DENIS;;;;458
PREVOST JEROME DE;;;;10199
PREVOT EDMOND;Bordeaux, 1848, bordeaux, 1892;FRANCE;1848-1892;11969
PRIEUR;;;;11838
PRIEUR BARTHELEMY;Berzieux, champagne, 1536, paris, 1611;FRANCE;1536-1611;8190
PRIEUR BARTHELEMY SCULPTEUR;;FRANCE;;29318
PRINNER AMMA;Budapest, 1902, paris, 1983, femme;HONGRIE;1902-1983;14206
PRINNER ANTON;;;;14206
PRINS PIERRE;;FRANCE;;29323
PRIVAT GILBERT;toulouse, 1892, soulac-sur-mer, 1969;FRANCE;1892-1969;12007
PROFILLET ANNE MARIE;;FRANCE;;29327
PROST MAURICE;paris, 1894-03-13, paris, 1967-07-12, nationalité : française;FRANCE;1894-03-13-1967-07-12;6571
PROU JACQUES;Paris, 1655, paris, 1706;FRANCE;1655-1706;21743
PROUELLE J;;FRANCE;;160
PROUHA PIERRE BERNARD;born, 1822, paris, 1888;;1822-1888;9521
PUCCINELLI RAIMONDO;San francisco, 1904, ?, 1986;ITALIE;1904-1986;6909
PUCCIO ANTONIO;;ITALIE;;29331
PUECH DENIS;Gavernac près de bozouls, 1854, rodez, 1942;FRANCE;1854-1942;29332
PUECH DENYS;gavernac, 03-12-1854, rodez, 09-12-1942, nationalité : française;;03-12-1854-09-12-1942;9124
PUGET DUVERNEY;;FRANCE;;29338
PUGET PIERRE;Marseille, 1620, marseille, 1694;FRANCE;1620-1694;14862
PUGLISI MAXIME;Nice, 1960;;1960;29364
PUGNAIRE FLORIAN;Maisons-laffitte (yvelines), 1980;;1980;10256
PUJOLLE GUILLAUME;Saint-gaudens, 1893, toulouse, 1971;FRANCE;1893-1971;11321
PUNU;;;;8419
PUTTINATI ALESSANDRO;1801 - 1872;ITALIE;1801-1872;627
PUVREZ HENRI;Bruxelles, 1893, anvers, 1971;BELGIQUE;1893-1971;14185
PY BERNARD;;;;9775
QUARDON FRANÇOISE;Nantes (loire-atlantique), 1961, femme;;1961;10232
QUELLINUS ARTUS I;anvers, 1609, anvers, 1668#chinard joseph : lyon, 1756, 12 février, lyon, 1813, 20 juin;;1609-1668-1756-12-1813-20;29367
QUERRE L;;FRANCE;;29368
QUESNEL;;FRANCE;;29369
QUESNEL E;;;;25103
QUESNEL EDOUARD;;;;27885
QUESNEL FONDEUR;;;;25114
QUESTE;;;;12800
QUILLIVIC RENE;plouhinec (29)?, 1879, ?, après 1945;FRANCE;29-1879-1945;183
QUINQUAUD ANNA;paris, 1890-03-05, fontenay-trésigny, 1984-12-25;FRANCE;1890-03-05-1984-12-25;5763
QUINTON EUGENE;;FRANCE;;29372
RACHID K;Decazeville, 1953;FRANCE;1953;13897
RAFFEGEAUD SYLVAIN;Nantes, ?, ?, 1891;FRANCE;1891;12893
RAFTO BELLA;Athènes, 1910, femme;GRECE;1910;13880
RAFTOPOULOU BELLA;;;;13882
RAGGI NICOLAS BERNARD;Carrare, 1790, paris, 1862;FRANCE;1790-1862;20514
RAGGI NICOLO BELMONDO;Carrare, 1791, paris, 1862;FRANCE;1791-1862;14411
RAIMBAUD MICHEL;Château-guibert, 1929, ?, 1999;FRANCE;1929-1999;12894
RAMBAUD PIERRE;;FRANCE;;29380
RAMBAUD PIERRE JOSEPH;Allevard, 1852, paris, 1893;FRANCE;1852-1893;14364
RAMELMAYER ADAM;Vienne (autriche), 1808, ?, après 1850;AUTRICHE;1808-1850;546
RAMETTE PHILIPPE;Auxerre, 1961;FRANCE;1961;2162
RAMEY CLAUDE;Dijon, 1754, paris, 1838;FRANCE;1754-1838;19987
RAMEY ETIENNE JULES;Paris, 1796, paris, 1852;FRANCE;1796-1852;8485
RAMUS JOSEPH MARIUS;Aix-en-provence, 1805, nogent-sur-seine, 1888;FRANCE;1805-1888;21755
RAMUS MARIUS;Aix-en-provence, 1805, nogent-sur-seine, 1888;FRANCE;1805-1888;17444
RANALDI RENATO;Florence (italie), 1941;;1941;10148
RANCILLAC PAUL;;;;11825
RANCOULET ERNEST;sorrèze, 1842, ?, ?, nationalité : française;FRANCE;1842;12030
RANCY JEAN;toulouse, 1502, ?, ?;;1502;9759
RANIERI ARISTIDE DE;;ITALIE;;29390
RAON JEAN;Paris, 1631, paris, 1707;FRANCE;1631-1707;21756
RAPHAEL;;;;35572
RAPIN HENRI;;;;23841
RASSAT JEAN LOUIS;;FRANCE;;29391
RATEAU ARMAND ALBERT;paris, 1882, paris, 1938#plumet : dessinateur et sculpteur, paul plumet fut très tôt associé à la conception des meubles, des sculptures et des laques de rateau. il est l'auteur, pour l'exposition de 1925, des sculptures qui encadraient l'entrée du pavillon de l'elégance. il reste avec rateau jusqu'à sa disparition en 1938, puis il poursuit sa propre carrière de sculpteur. (cf. armand albert rateau, un baroque chez les modernes - f. olivier-vial et f. rateau. - paris : les éd. de l'amateur, 1992. - p.154);FRANCE;1882-1938-1925-1938-1992-154;8096
RATIER EMILE;Soturac, 1894, ?, 1984;FRANCE;1894-1984;11197
RAUCH CHRISTIAN DANIEL;;ALLEMAGNE;;29392
RAULT;;FRANCE;;29393
RAUTENSTRAUCH EKKEHART;Zwickau, 1941;ALLEMAGNE;1941;12895
RAVOT G;;;;18288
RAVRIO;;;;21757
RAYBAUD HENRI CHARLES;;FRANCE;;29396
RAYNAUD;;;;35106
RAYNAUD JEAN PIERRE;Courbevoie, 1939;FRANCE;1939;13883
RAYNAUD PATRICK;Carcassonne (aude), 1946;;1946;10146
RAYSSE MARTIAL;Golfe-juan, 1936;FRANCE;1936;6808
REAL DEL SARTE MAXIME;;FRANCE;;29400
RECHER MARCEL;Strasbourg, 1926;FRANCE;1926;1851
RECIPON GEORGES;Paris, 1860, saint-cloud, 1920;;1860-1920;13254
REDOULES JEAN;Saint-germain-du-bel-air (lot), 1921;;1921;10134
REGNAUDIN THOMAS;Moulins, 1622, paris, 1706;FRANCE;1622-1706;21758
REGNAULT;;FRANCE;;13499
REGNAULT GUILLAUME;?,?, 1532 mort#chaleveau : connu de 1521 à 1527;FRANCE;1532-1521-1527;19896
REGNAULT JEAN;connu entre 1685 et 1687#le nègre : connu de 1682 à 1699;FRANCE;1685-1687-1682-1699;19897
REGNIER M F;;FRANCE;;547
REMEAUD AXELLE;Lyon, 1984, femme;;1984;35451
RENAUD ALEXANDRE CHARLES;;FRANCE;;29415
RENAUD CHARLES ALEXANDRE;spoy, 1756, pensing, 1815, nationalité : française;FRANCE;1756-1815;846
RENAUD DOMINIQUE;toulouse, 1732, toulouse, 1804;;1732-1804;9589
RENAUD FRANCIS;;FRANCE;;29416
RENAUD JEAN MARTIN;Sarreguemines, 1746, paris, 1821;FRANCE;1746-1821;159
RENAULT CAMILLE;Omont, 1870, attigny, 1954;FRANCE;1870-1954;11251
RENNERTZ KARL MANFRED;Eschweiler, 1952;ALLEMAGNE;1952;1852
RENOIR JOSEPH ALEXANDRE;gray, 1811, paris, 1855;FRANCE;1811-1855;9510
RENOIR PIERRE AUGUSTE;;FRANCE;;29421
RENOULEAU;;FRANCE;;636
REUSCH ERICH;Wittenberg, 1945;ALLEMAGNE;1945;14150
REVILLON JEAN BAPTISTE;Jean-baptiste revillon (paris, le 8 janvier 1819, paris, le 23 décembre 1869), elève de feuchère, il exposa au salon, de1840 à 1869. il travailla pour le palais du louvre et l'ancien hôtel de ville, et exécuta une statue de saint paul, placée dans l'église de saint-sulpice. (lami, dictionnaire des sculpteurs de l'école française au xixe siècle, tome 4, p. 141);;8-1819-23-1869-1840-1869-4-141;16320
REVOLIN FRANÇOIS;;;;29425
REY HENRI;20e siècle, sculpteur et céramiste, il exposa régulièrement au salon des artistes français de paris dont il fut sociétaire;FRANCE;20;17918
REYNIER YVES;Saint-yrieix-sous-aixe, 1946;FRANCE;1946;8722
RIBEMONT DESSAIGNES A;;FRANCE;;29427
RIBIER;;FRANCE;;9109
RICCIO;;;;10667
RICCIO ANDREA;?, 1470, ?, 1532;ITALIE;1470-1532;7878
RICHARD & QUESNEL L;;;;12765
RICHARD FRERES;;;;20157
RICHARD GILLES;Nouveau-brunswick, ?;;;3670
RICHARD L;;;;21156
RICHARD LOUIS;;;;26206
